2024-03-04,Webcam,1569.83,Bangalore,CUST00960,5
2024-02-14,Monitor,3375.84,Mumbai,CUST00214,1
2024-11-22,Printer,4610.35,Pune,CUST00115,1
2024-01-23,Scanner,4301.31,Mumbai,CUST00800,4
2024-12-02,Monitor,1941.5,Kolkata,CUST00083,1
2024-09-07,Scanner,3328.86,Delhi,CUST00952,5
2024-01-20,Headphones,1071.1,Delhi,CUST00363,4
2024-11-26,Printer,4669.21,Mumbai,CUST00484,2
2024-12-27,Printer,2865.92,Chennai,CUST00510,1
2024-05-06,Printer,4529.93,Hyderabad,CUST00292,1
2024-07-27,Laptop,4082.86,Pune,CUST00001,5
2024-12-12,Monitor,1321.67,Ahmedabad,CUST00113,1
2024-07-28,Headphones,670.66,Ahmedabad,CUST00463,2
2024-06-14,Mouse,1219.18,Hyderabad,CUST00715,1
2024-05-05,Printer,3993.71,Mumbai,CUST00962,5
2024-11-04,Laptop,3948.25,Bangalore,CUST00570,1
2024-02-13,Printer,2372.08,Kolkata,CUST00388,1
2024-07-27,Mouse,1171.34,Delhi,CUST00525,4
2024-02-17,Mouse,189.76,Pune,CUST00886,2
2024-11-23,Monitor,609.88,Bangalore,CUST00874,4
2024-03-25,Laptop,1769.44,Hyderabad,CUST00953,5
2024-12-16,Headphones,4740.81,Ahmedabad,CUST00209,3
2024-05-10,Printer,2000.95,Chennai,CUST00670,5
2024-03-26,Keyboard,4850.38,Chennai,CUST00809,2
2024-10-08,Mouse,1141.73,Hyderabad,CUST00283,5
2024-03-01,Laptop,3473.28,Chennai,CUST00396,3
2024-05-24,Headphones,1316.64,Delhi,CUST00824,2
2024-09-23,Scanner,3385.39,Ahmedabad,CUST00343,1
2024-12-21,Headphones,1409.31,Kolkata,CUST00042,2
2024-09-01,Printer,3946.06,Delhi,CUST00070,4
2024-03-25,Laptop,4616.3,Mumbai,CUST00881,2
2024-07-14,Mouse,4508.89,Ahmedabad,CUST00731,3
2024-06-08,Printer,1700.86,Kolkata,CUST00132,3
2024-04-05,Monitor,2223.31,Pune,CUST00864,4
2024-04-14,Webcam,1233.18,Hyderabad,CUST00359,3
2024-05-05,Webcam,754.18,Mumbai,CUST00248,3
2024-03-15,Mouse,4363.55,Delhi,CUST00588,3
2024-06-14,Laptop,3710.12,Hyderabad,CUST00101,2
2024-02-06,Headphones,4311.33,Mumbai,CUST00531,1
2024-01-04,Printer,709.16,Bangalore,CUST00329,2
2024-07-01,Laptop,1377.41,Chennai,CUST00572,2
2024-04-01,Webcam,2401.54,Bangalore,CUST00652,5
2024-08-27,Monitor,1672.75,Hyderabad,CUST00627,5
2024-12-30,Keyboard,1727.61,Bangalore,CUST00725,2
2024-08-04,Webcam,4008.17,Bangalore,CUST00305,2
2024-06-06,Printer,3686.33,Ahmedabad,CUST00906,3
2024-11-20,Monitor,1296.78,Mumbai,CUST00025,4
2024-08-05,Mouse,4793.82,Ahmedabad,CUST00035,2
2024-11-25,Monitor,545.98,Ahmedabad,CUST00618,3
2024-07-04,Scanner,1634.9,Delhi,CUST00631,1
2024-08-03,Scanner,931.6,Pune,CUST00927,3
2024-01-07,Monitor,2395.18,Chennai,CUST00419,3
2024-05-15,Printer,1734.76,Pune,CUST00504,1
2024-02-16,Monitor,542.6,Pune,CUST00773,2
2024-09-19,Laptop,3091.14,Pune,CUST00212,1
2024-12-31,Webcam,2204.69,Ahmedabad,CUST00651,2
2024-04-24,Printer,566.26,Ahmedabad,CUST00810,5
2024-10-16,Monitor,2009.52,Ahmedabad,CUST00249,5
2024-11-19,Printer,4650.25,Delhi,CUST00831,1
2024-09-18,Headphones,4113.55,Kolkata,CUST00488,3
2024-11-05,Keyboard,3937.58,Delhi,CUST00594,3
2024-08-30,Laptop,2070.58,Pune,CUST00383,4
2024-05-17,Printer,4725.73,Bangalore,CUST00218,2
2024-06-19,Keyboard,4280.96,Chennai,CUST00399,4
2024-03-04,Mouse,4957.25,Kolkata,CUST00848,1
2024-09-13,Printer,3185.34,Mumbai,CUST00639,1
2024-11-09,Scanner,2721.92,Delhi,CUST00900,3
2024-07-12,Laptop,3124.25,Delhi,CUST00420,5
2024-03-27,Headphones,296.94,Bangalore,CUST00532,5
2024-03-11,Scanner,1986.43,Chennai,CUST00575,1
2024-06-16,Printer,4661.19,Chennai,CUST00348,3
2024-08-23,Webcam,2872.57,Bangalore,CUST00048,1
2024-05-20,Printer,2146.43,Bangalore,CUST00519,5
2024-11-09,Mouse,892.82,Mumbai,CUST00949,4
2024-01-31,Mouse,1657.86,Hyderabad,CUST00767,5
2024-07-21,Keyboard,4394.33,Pune,CUST00674,3
2024-06-30,Webcam,900.04,Kolkata,CUST00491,4
2024-09-18,Webcam,3420.15,Hyderabad,CUST00283,5
2024-08-18,Laptop,1866.03,Kolkata,CUST00949,5
2024-12-31,Webcam,2890.16,Mumbai,CUST00411,3
2024-05-24,Monitor,4104.87,Kolkata,CUST00453,2
2024-02-21,Laptop,1059.23,Mumbai,CUST00331,4
2024-07-27,Monitor,3787.79,Delhi,CUST00457,4
2024-04-28,Printer,4276.7,Bangalore,CUST00357,2
2024-02-04,Headphones,1173.17,Pune,CUST00934,5
2024-08-06,Printer,2613.33,Pune,CUST00781,3
2024-06-12,Keyboard,4010.74,Hyderabad,CUST00940,5
2024-02-07,Scanner,3462.76,Bangalore,CUST00427,4
2024-03-08,Scanner,4390.65,Delhi,CUST00754,3
2024-05-28,Monitor,768.09,Hyderabad,CUST00350,5
2024-02-17,Laptop,1566.87,Ahmedabad,CUST00374,1
2024-10-11,Laptop,1501.8,Chennai,CUST00526,4
2024-10-27,Laptop,3342.57,Hyderabad,CUST00913,2
2024-07-11,Mouse,142.73,Delhi,CUST00323,3
2024-06-21,Monitor,2583.94,Pune,CUST00215,5
2024-01-28,Scanner,528.08,Pune,CUST00845,1
2024-12-16,Headphones,1128.8,Kolkata,CUST00912,1
2024-01-04,Printer,764.35,Chennai,CUST00817,3
2024-12-05,Monitor,899.69,Chennai,CUST00703,2
2024-04-21,Keyboard,669.67,Ahmedabad,CUST00843,1
2024-03-31,Laptop,3029.37,Ahmedabad,CUST00995,4
2024-02-20,Webcam,1447.15,Mumbai,CUST00493,4
2024-11-24,Headphones,2678.54,Pune,CUST00555,3
2024-04-23,Webcam,832.33,Pune,CUST00744,5
2024-02-13,Keyboard,3023.25,Delhi,CUST00615,4
2024-09-26,Headphones,2664.7,Delhi,CUST00526,5
2024-10-10,Printer,2188.48,Delhi,CUST00587,5
2024-01-20,Headphones,2063.41,Chennai,CUST00937,5
2024-07-29,Headphones,1229.55,Hyderabad,CUST00211,4
2024-07-12,Laptop,4876.84,Ahmedabad,CUST00741,5
2024-04-05,Monitor,2100.78,Ahmedabad,CUST00707,5
2024-06-30,Keyboard,2703.56,Kolkata,CUST00093,2
2024-07-16,Printer,2525.0,Kolkata,CUST00540,4
2024-09-20,Monitor,884.45,Delhi,CUST00798,1
2024-07-08,Headphones,3498.67,Bangalore,CUST00801,2
2024-05-10,Monitor,540.57,Hyderabad,CUST00184,3
2024-07-03,Keyboard,2279.73,Mumbai,CUST00426,3
2024-09-01,Monitor,1947.3,Hyderabad,CUST00222,3
2024-09-07,Laptop,498.24,Kolkata,CUST00685,2
2024-03-15,Mouse,1688.74,Chennai,CUST00378,4
2024-05-30,Monitor,2773.43,Pune,CUST00522,1
2024-05-14,Headphones,4224.21,Mumbai,CUST00373,4
2024-03-10,Laptop,4864.26,Delhi,CUST00157,4
2024-06-16,Printer,3014.65,Mumbai,CUST00317,3
2024-07-08,Scanner,1051.48,Pune,CUST00956,3
2024-05-18,Headphones,3918.21,Kolkata,CUST00871,3
2024-06-20,Monitor,3104.44,Ahmedabad,CUST00363,1
2024-04-02,Laptop,1334.46,Hyderabad,CUST00900,3
2024-12-04,Monitor,1486.76,Chennai,CUST00165,5
2024-12-26,Headphones,2416.88,Chennai,CUST00589,4
2024-07-03,Keyboard,158.18,Kolkata,CUST00804,4
2024-10-16,Keyboard,4843.98,Mumbai,CUST00696,1
2024-09-19,Monitor,2974.73,Kolkata,CUST00875,1
2024-04-06,Keyboard,4695.78,Hyderabad,CUST00711,5
2024-02-27,Monitor,4647.13,Chennai,CUST00050,5
2024-07-17,Mouse,4462.23,Mumbai,CUST00500,4
2024-07-21,Laptop,3019.33,Delhi,CUST00310,1
2024-09-11,Webcam,2046.71,Kolkata,CUST00472,2
2024-11-19,Webcam,4838.9,Pune,CUST00767,5
2024-07-04,Scanner,4634.85,Pune,CUST00439,1
2024-10-25,Keyboard,1956.88,Ahmedabad,CUST00879,3
2024-07-04,Headphones,929.57,Mumbai,CUST00728,1
2024-06-10,Scanner,2869.48,Pune,CUST00539,1
2024-07-04,Headphones,3098.71,Bangalore,CUST00208,1
2024-09-10,Laptop,4425.26,Ahmedabad,CUST00187,5
2024-03-12,Printer,1845.16,Delhi,CUST00548,2
2024-03-11,Printer,1099.87,Kolkata,CUST00220,4
2024-05-25,Printer,4389.88,Kolkata,CUST00799,3
2024-09-11,Scanner,3663.62,Hyderabad,CUST00747,5
2024-03-25,Printer,1638.78,Bangalore,CUST00553,1
2024-02-05,Monitor,686.83,Delhi,CUST00076,5
2024-12-19,Mouse,3442.72,Delhi,CUST00878,1
2024-12-21,Printer,4154.3,Pune,CUST00728,3
2024-08-21,Printer,3327.13,Bangalore,CUST00046,4
2024-11-19,Scanner,1441.07,Ahmedabad,CUST00087,1
2024-01-16,Webcam,3850.54,Ahmedabad,CUST00847,5
2024-07-31,Headphones,3941.89,Pune,CUST00831,1
2024-01-24,Scanner,2284.07,Pune,CUST00461,4
2024-11-22,Webcam,1488.91,Bangalore,CUST00631,5
2024-10-27,Printer,722.02,Bangalore,CUST00228,2
2024-04-22,Scanner,2751.18,Ahmedabad,CUST00630,4
2024-12-11,Webcam,2037.54,Kolkata,CUST00284,2
2024-04-04,Webcam,3850.91,Kolkata,CUST00349,3
2024-12-14,Headphones,3382.23,Ahmedabad,CUST00455,5
2024-06-18,Printer,4454.19,Kolkata,CUST00351,4
2024-03-11,Laptop,890.13,Delhi,CUST00154,2
2024-07-22,Mouse,919.84,Delhi,CUST00309,5
2024-01-29,Monitor,522.07,Hyderabad,CUST00531,4
2024-08-31,Keyboard,3249.52,Ahmedabad,CUST00765,4
2024-05-13,Webcam,2813.05,Ahmedabad,CUST00533,2
2024-06-22,Webcam,4794.29,Ahmedabad,CUST00542,1
2024-10-25,Headphones,2661.34,Mumbai,CUST00280,5
2024-05-19,Monitor,3526.24,Kolkata,CUST00803,2
2024-04-07,Monitor,4760.24,Hyderabad,CUST00793,5
2024-08-29,Printer,711.26,Mumbai,CUST00885,5
2024-02-21,Keyboard,2092.77,Ahmedabad,CUST00266,3
2024-05-03,Printer,2392.45,Delhi,CUST00396,3
2024-12-29,Scanner,953.91,Mumbai,CUST00977,2
2024-11-09,Monitor,633.44,Pune,CUST00138,1
2024-07-07,Scanner,4678.49,Bangalore,CUST00366,5
2024-10-28,Scanner,501.89,Chennai,CUST00122,4
2024-06-24,Scanner,933.33,Chennai,CUST00349,3
2024-06-23,Webcam,537.77,Hyderabad,CUST00544,1
2024-10-28,Webcam,1846.37,Chennai,CUST00303,4
2024-08-08,Headphones,4320.8,Pune,CUST00514,4
2024-06-22,Headphones,3184.17,Bangalore,CUST00380,4
2024-06-05,Scanner,2212.21,Bangalore,CUST00862,3
2024-10-08,Keyboard,4637.73,Chennai,CUST00250,1
2024-03-22,Scanner,1248.3,Hyderabad,CUST00798,2
2024-01-27,Laptop,2088.78,Bangalore,CUST00263,3
2024-09-20,Monitor,2632.38,Mumbai,CUST00806,5
2024-07-14,Laptop,431.32,Chennai,CUST00676,5
2024-06-16,Scanner,682.31,Ahmedabad,CUST00254,3
2024-09-01,Webcam,2058.11,Mumbai,CUST00327,4
2024-12-28,Webcam,3120.07,Kolkata,CUST00729,5
2024-03-18,Monitor,1860.27,Pune,CUST00555,5
2024-10-12,Monitor,4867.44,Bangalore,CUST00268,4
2024-03-02,Scanner,1072.64,Chennai,CUST00990,3
2024-01-18,Printer,218.98,Ahmedabad,CUST00290,4
2024-06-14,Keyboard,3027.19,Chennai,CUST00603,2
2024-12-17,Printer,2866.45,Kolkata,CUST00978,5
2024-05-23,Keyboard,3164.67,Kolkata,CUST00733,4
2024-01-08,Keyboard,1881.38,Kolkata,CUST00491,3
2024-06-26,Mouse,2047.52,Ahmedabad,CUST00660,4
2024-09-06,Webcam,4642.8,Ahmedabad,CUST00469,1
2024-02-28,Keyboard,1616.17,Mumbai,CUST00020,4
2024-07-05,Headphones,1787.88,Delhi,CUST00667,4
2024-08-10,Keyboard,3077.46,Ahmedabad,CUST00326,4
2024-02-24,Monitor,2370.79,Ahmedabad,CUST00204,5
2024-02-05,Keyboard,299.73,Delhi,CUST00049,1
2024-08-21,Laptop,798.07,Hyderabad,CUST00107,4
2024-08-03,Mouse,1586.73,Hyderabad,CUST00945,5
2024-05-23,Printer,1790.67,Mumbai,CUST00496,4
2024-08-01,Printer,1923.92,Ahmedabad,CUST00030,1
2024-09-27,Keyboard,2973.31,Chennai,CUST00924,1
2024-02-05,Printer,1372.55,Delhi,CUST00430,5
2024-09-21,Printer,1602.2,Hyderabad,CUST00526,5
2024-08-10,Headphones,4209.62,Chennai,CUST00036,1
2024-03-16,Monitor,2865.17,Chennai,CUST00790,2
2024-01-21,Scanner,4209.63,Chennai,CUST00891,2
2024-09-29,Monitor,3936.97,Ahmedabad,CUST00101,4
2024-06-19,Keyboard,3136.94,Bangalore,CUST00881,4
2024-02-06,Keyboard,1564.82,Delhi,CUST00168,2
2024-12-13,Printer,2357.69,Pune,CUST00854,1
2024-10-05,Printer,978.17,Chennai,CUST00276,5
2024-07-29,Laptop,1981.72,Chennai,CUST00779,1
2024-02-03,Scanner,1791.03,Ahmedabad,CUST00150,2
2024-03-25,Laptop,3924.15,Ahmedabad,CUST00399,5
2024-06-10,Monitor,1104.02,Kolkata,CUST00418,2
2024-07-30,Scanner,741.93,Hyderabad,CUST00346,4
2024-08-09,Laptop,2181.58,Ahmedabad,CUST00667,4
2024-04-03,Laptop,1875.9,Hyderabad,CUST00718,1
2024-04-10,Webcam,3691.35,Ahmedabad,CUST00780,1
2024-07-11,Mouse,782.96,Delhi,CUST00362,5
2024-02-24,Laptop,1330.93,Ahmedabad,CUST00503,1
2024-08-02,Laptop,975.63,Delhi,CUST00904,1
2024-12-24,Printer,725.26,Chennai,CUST00313,3
2024-03-09,Keyboard,717.59,Mumbai,CUST00002,3
2024-07-28,Keyboard,886.33,Hyderabad,CUST00563,3
2024-04-08,Keyboard,4066.59,Hyderabad,CUST00452,4
2024-10-01,Monitor,3197.5,Kolkata,CUST00288,3
2024-12-01,Webcam,3644.51,Pune,CUST00921,3
2024-03-10,Mouse,3664.75,Pune,CUST00635,5
2024-12-18,Monitor,1910.91,Pune,CUST00683,1
2024-06-12,Laptop,2002.6,Mumbai,CUST00101,1
2024-10-15,Keyboard,2214.23,Hyderabad,CUST00454,2
2024-09-15,Laptop,1471.1,Kolkata,CUST00104,2
2024-02-21,Printer,2942.14,Kolkata,CUST00634,4
2024-11-05,Headphones,2378.14,Delhi,CUST00034,3
2024-08-01,Webcam,1319.95,Delhi,CUST00783,1
2024-08-04,Scanner,535.89,Mumbai,CUST00928,2
2024-06-27,Monitor,1950.46,Hyderabad,CUST00624,1
2024-10-20,Keyboard,254.33,Ahmedabad,CUST00315,1
2024-06-13,Headphones,1433.82,Delhi,CUST00293,2
2024-12-01,Headphones,622.76,Hyderabad,CUST00072,1
2024-01-01,Mouse,4722.05,Kolkata,CUST00893,2
2024-03-22,Printer,1654.96,Ahmedabad,CUST00077,1
2024-06-24,Keyboard,4422.4,Mumbai,CUST00436,2
2024-05-01,Scanner,4952.99,Chennai,CUST00705,2
2024-01-11,Laptop,2081.4,Chennai,CUST00218,1
2024-02-26,Keyboard,423.75,Hyderabad,CUST00534,2
2024-04-22,Laptop,1205.35,Bangalore,CUST00823,5
2024-03-29,Scanner,1795.81,Pune,CUST00107,1
2024-08-22,Headphones,2813.05,Delhi,CUST00942,3
2024-06-02,Headphones,4191.83,Kolkata,CUST00898,1
2024-11-17,Webcam,1222.04,Kolkata,CUST00541,1
2024-09-05,Keyboard,3307.1,Bangalore,CUST00597,1
2024-08-19,Printer,4883.06,Pune,CUST00252,1
2024-08-13,Monitor,1573.19,Ahmedabad,CUST00583,4
2024-10-27,Monitor,4284.26,Kolkata,CUST00771,5
2024-04-23,Laptop,3685.12,Bangalore,CUST00359,1
2024-12-17,Headphones,3252.67,Hyderabad,CUST00132,3
2024-02-11,Printer,348.38,Delhi,CUST00754,2
2024-08-16,Monitor,1438.68,Delhi,CUST00837,5
2024-05-04,Scanner,4507.69,Kolkata,CUST00626,2
2024-03-20,Printer,4312.58,Kolkata,CUST00726,4
2024-01-28,Keyboard,1401.34,Kolkata,CUST00219,4
2024-09-11,Printer,4450.44,Delhi,CUST00995,3
2024-03-23,Webcam,1424.18,Mumbai,CUST00248,4
2024-01-11,Scanner,4327.14,Pune,CUST00018,4
2024-10-11,Headphones,126.96,Hyderabad,CUST00165,1
2024-09-14,Webcam,2889.22,Chennai,CUST00328,4
2024-11-20,Scanner,926.81,Chennai,CUST00403,5
2024-05-06,Headphones,190.19,Mumbai,CUST00709,3
2024-01-05,Laptop,3263.2,Kolkata,CUST00554,3
2024-12-18,Webcam,1240.64,Kolkata,CUST00940,4
2024-01-02,Laptop,2230.55,Pune,CUST00144,1
2024-06-04,Printer,3075.15,Chennai,CUST00691,4
2024-03-26,Webcam,3663.21,Ahmedabad,CUST00504,4
2024-09-05,Monitor,1065.95,Kolkata,CUST00095,1
2024-03-09,Printer,1429.63,Delhi,CUST00187,2
2024-04-05,Printer,3399.03,Ahmedabad,CUST00433,5
2024-08-01,Laptop,2193.16,Delhi,CUST00333,2
2024-01-15,Headphones,3879.52,Hyderabad,CUST00198,3
2024-10-09,Laptop,324.86,Ahmedabad,CUST00398,1
2024-05-03,Webcam,4200.86,Mumbai,CUST00064,1
2024-03-01,Scanner,184.23,Chennai,CUST00160,1
2024-08-21,Keyboard,1557.65,Bangalore,CUST00429,3
2024-11-13,Monitor,2088.12,Ahmedabad,CUST00370,4
2024-06-20,Laptop,1336.91,Delhi,CUST00888,1
2024-12-11,Monitor,3669.86,Kolkata,CUST00277,2
2024-05-05,Monitor,715.41,Kolkata,CUST00676,3
2024-05-21,Mouse,2319.17,Kolkata,CUST00725,2
2024-11-01,Printer,2008.94,Chennai,CUST00400,2
2024-05-24,Printer,4529.64,Ahmedabad,CUST00798,5
2024-10-19,Monitor,1616.97,Mumbai,CUST00613,2
